"date_time","Dry.Bulb.Temperature...C.","Relative.Humidity....","Wind.Speed..m.s.","Wind.Direction..Deg.","Global.Horizontal.Radiation..W.m2.","Direct.Normal.Radiation..W.m2.","Diffuse.Horizontal.Radiation..W.m2.","county_code"
2018-07-26 16:00:00,31.1,45.07,1.5,240,782.5,866,99.5,"G4500550"
2018-07-26 17:00:00,30.6,49.69,0,196.67,614,814.5,91,"G4500550"
2018-07-26 18:00:00,30,49.53,1.5,210,416,724,79,"G4500550"
2018-07-26 19:00:00,26.7,64.28,0,90,210.5,554.5,59.5,"G4500550"
2018-07-26 20:00:00,26.1,62.17,0,0,42,185,23,"G4500550"
2018-07-26 21:00:00,25.6,76.2,0,0,0,0,0,"G4500550"
2018-07-26 22:00:00,23.9,81.79,0,0,0,0,0,"G4500550"
2018-07-26 23:00:00,22.8,84.23,1.5,290,0,0,0,"G4500550"
2018-07-27,22.8,87.41,0,33.33,0,0,0,"G4500550"
2018-07-27 01:00:00,21.7,90.06,1.5,290,0,0,0,"G4500550"
2018-07-27 02:00:00,22.2,90.66,0,23.33,0,0,0,"G4500550"
2018-07-27 03:00:00,21.1,96.97,0,30,0,0,0,"G4500550"
2018-07-27 04:00:00,21.1,93.44,0,0,0,0,0,"G4500550"
2018-07-27 05:00:00,20.1,100,1,347.5,0,0,0,"G4500550"
2018-07-27 06:00:00,20,96.34,0,110,0,0,0,"G4500550"
2018-07-27 07:00:00,21.1,96.97,0,0,65,231.5,36,"G4500550"
2018-07-27 08:00:00,23.3,87.46,0,116.67,245,535,73.5,"G4500550"
2018-07-27 09:00:00,25.6,73.89,0,0,457.5,729.5,88,"G4500550"
2018-07-27 10:00:00,28.3,60.75,0,0,648,806.5,102,"G4500550"
2018-07-27 11:00:00,28.9,56.53,2.6,76.67,800.5,830,123.5,"G4500550"
2018-07-27 12:00:00,30,51.43,2.1,223.33,903,830,147,"G4500550"
2018-07-27 13:00:00,30.6,47.85,4.6,260,917.5,706.5,240.5,"G4500550"
2018-07-27 14:00:00,31.1,45.07,1.5,253.33,861.5,585,305.5,"G4500550"
2018-07-27 15:00:00,31.1,48.29,2.1,250,871.5,804,153,"G4500550"
2018-07-27 16:00:00,30,53.05,1.5,220,599,360,310,"G4500550"
2018-07-27 17:00:00,29.4,57,1.5,223.33,373.5,158.5,269,"G4500550"
2018-07-27 18:00:00,29.4,54.92,2.6,280,236.5,124,180.5,"G4500550"
2018-07-27 19:00:00,27.8,62.55,3.6,270,158.5,264.5,88.5,"G4500550"
2018-07-27 20:00:00,26.1,71.74,3.1,260,32.5,85,24,"G4500550"
2018-07-27 21:00:00,25.6,71.2,4.1,280,0,0,0,"G4500550"
2018-07-27 22:00:00,25,71.09,1.5,330,0,0,0,"G4500550"
2018-07-27 23:00:00,24.4,73.69,0,46.67,0,0,0,"G4500550"
2018-07-28,23.3,84.81,0,6.67,0,0,0,"G4500550"
2018-07-28 01:00:00,22.8,87.41,0,0,0,0,0,"G4500550"
2018-07-28 02:00:00,22.2,90.66,1.5,300,0,0,0,"G4500550"
2018-07-28 03:00:00,22.8,84.23,0,0,0,0,0,"G4500550"
2018-07-28 04:00:00,21.7,86.77,1.5,270,0,0,0,"G4500550"
2018-07-28 05:00:00,21.7,84.11,1.5,330,0,0,0,"G4500550"
2018-07-28 06:00:00,21.7,84.11,0,0,0,0,0,"G4500550"
2018-07-28 07:00:00,22.8,81.15,0,0,60.5,146.5,40.5,"G4500550"
2018-07-28 08:00:00,24.4,79.37,0,0,232,413,101.5,"G4500550"
2018-07-28 09:00:00,26.1,69.12,2.1,56.67,432.5,591.5,133,"G4500550"
2018-07-28 10:00:00,27.8,60.26,2.1,100,625.5,708.5,146,"G4500550"
2018-07-28 11:00:00,29.4,57,2.6,80,787.5,779.5,152.5,"G4500550"
2018-07-28 12:00:00,30,55.07,1.5,50,819,602,273.5,"G4500550"
2018-07-28 13:00:00,29.4,54.92,2.6,0,890.5,656.5,262.5,"G4500550"
2018-07-28 14:00:00,30.6,49.69,0,136.67,884.5,646.5,270,"G4500550"
2018-07-28 15:00:00,30.6,49.69,2.1,96.67,840.5,706,211,"G4500550"
2018-07-28 16:00:00,31.1,46.51,3.6,260,763,812.5,124.5,"G4500550"
2018-07-28 17:00:00,30.6,47.85,0,140,596,758.5,111.5,"G4500550"
2018-07-28 18:00:00,30,51.43,0,0,399,655.5,96,"G4500550"
2018-07-28 19:00:00,27.8,62.55,0,36.67,184.5,414.5,74,"G4500550"
2018-07-28 20:00:00,27.8,58.41,0,76.67,37,156.5,22,"G4500550"
2018-07-28 21:00:00,26.7,64.28,3.1,70,0,0,0,"G4500550"
2018-07-28 22:00:00,25,68.91,1.5,10,0,0,0,"G4500550"
2018-07-28 23:00:00,25,59.99,2.6,50,0,0,0,"G4500550"
2018-07-29,23.9,68.69,1.5,80,0,0,0,"G4500550"
2018-07-29 01:00:00,22.8,73.41,1.5,30,0,0,0,"G4500550"
2018-07-29 02:00:00,22.2,73.3,2.1,30,0,0,0,"G4500550"
2018-07-29 03:00:00,22.2,71.02,1.5,50,0,0,0,"G4500550"
2018-07-29 04:00:00,21.7,70.47,2.1,340,0,0,0,"G4500550"
2018-07-29 05:00:00,21.7,68.25,2.6,20,0,0,0,"G4500550"
2018-07-29 06:00:00,21.7,70.47,1.5,70,0,0,0,"G4500550"
2018-07-29 07:00:00,21.7,70.47,2.1,10,30.5,7,30,"G4500550"
2018-07-29 08:00:00,23.3,68.57,2.1,30,166,158.5,114.5,"G4500550"
2018-07-29 09:00:00,24.4,64.18,2.6,30,337.5,304.5,180,"G4500550"
2018-07-29 10:00:00,26.7,55.99,3.6,70,605,656.5,164.5,"G4500550"
2018-07-29 11:00:00,27.8,56.26,2.6,70,582,278.5,356,"G4500550"
2018-07-29 12:00:00,28.3,56.74,3.1,60,808,617,243,"G4500550"
2018-07-29 13:00:00,29.4,54.92,0,53.33,951.5,848.5,140.5,"G4500550"
2018-07-29 14:00:00,30.6,53.21,1.5,26.67,925.5,794,171.5,"G4500550"
2018-07-29 15:00:00,31.7,48.15,1.5,6.67,827,693,210,"G4500550"
2018-07-29 16:00:00,31.1,49.82,3.1,60,747.5,766.5,146,"G4500550"
2018-07-29 17:00:00,31.1,49.82,2.1,80,577.5,688,138.5,"G4500550"
2018-07-29 18:00:00,29.4,59.16,2.6,140,382.5,566,121.5,"G4500550"
2018-07-29 19:00:00,28.9,60.89,1.5,110,184.5,364.5,86.5,"G4500550"
2018-07-29 20:00:00,26.7,74.08,1.5,160,32,83.5,24,"G4500550"
2018-07-29 21:00:00,25.6,73.89,2.6,150,0,0,0,"G4500550"
2018-07-29 22:00:00,24.4,81.86,0,166.67,0,0,0,"G4500550"
2018-07-29 23:00:00,23.3,87.46,0,53.33,0,0,0,"G4500550"
2018-07-30,23.3,87.46,0,116.67,0,0,0,"G4500550"
2018-07-30 01:00:00,22.8,90.14,0,0,0,0,0,"G4500550"
2018-07-30 02:00:00,22.2,93.49,1.5,130,0,0,0,"G4500550"
2018-07-30 03:00:00,22.2,96.99,0,33.33,0,0,0,"G4500550"
2018-07-30 04:00:00,22.8,93.52,2.1,150,0,0,0,"G4500550"
2018-07-30 05:00:00,22.8,93.52,0,0,0,0,0,"G4500550"
2018-07-30 06:00:00,22.2,96.99,0.5,120,0,0,0,"G4500550"
2018-07-30 07:00:00,22.2,93.49,1.5,100,49,88.5,36,"G4500550"
2018-07-30 08:00:00,22.8,90.14,1.5,93.33,114,124,81,"G4500550"
2018-07-30 09:00:00,23.15,87.46,0,46.67,111,5.5,108.5,"G4500550"
2018-07-30 10:00:00,24.7,81.93,1.05,0,274,53.5,237,"G4500550"
2018-07-30 11:00:00,25.93,73.98,1,0,653,485.5,254,"G4500550"
2018-07-30 12:00:00,26.7,74.08,1.5,0,757.5,473.5,330,"G4500550"
2018-07-30 13:00:00,27.6,66.94,2.93,130,822.5,472.5,372,"G4500550"
2018-07-30 14:00:00,28.3,65.02,1.5,70,780,383,416.5,"G4500550"
2018-07-30 15:00:00,28.9,60.89,2.1,210,729,393,379.5,"G4500550"
2018-07-30 16:00:00,29.4,59.16,2.1,246.67,655.5,465,291.5,"G4500550"
2018-07-30 17:00:00,29.4,59.16,2.1,213.33,493.5,392,244.5,"G4500550"
2018-07-30 18:00:00,28.9,62.8,0,196.67,336,392,157.5,"G4500550"
2018-07-30 19:00:00,27.8,66.94,0,120,148,209,92,"G4500550"
2018-07-30 20:00:00,26.7,71.4,0,93.33,27.5,61,22,"G4500550"
2018-07-30 21:00:00,26.1,76.75,1.5,160,0,0,0,"G4500550"
2018-07-30 22:00:00,25.6,81.51,0,163.33,0,0,0,"G4500550"
2018-07-30 23:00:00,25.6,81.51,0,73.33,0,0,0,"G4500550"
2018-07-31,25,84.47,0,50,0,0,0,"G4500550"
2018-07-31 01:00:00,24.2,87.55,0,76.67,0,0,0,"G4500550"
2018-07-31 02:00:00,24.15,90.22,0,0,0,0,0,"G4500550"
2018-07-31 03:00:00,23.9,90.22,0,0,0,0,0,"G4500550"
2018-07-31 04:00:00,22.8,96.42,0,0,0,0,0,"G4500550"
2018-07-31 05:00:00,22.8,96.42,1.5,160,0,0,0,"G4500550"
2018-07-31 06:00:00,21.97,100,0,50,0,0,0,"G4500550"
2018-07-31 07:00:00,23.3,97.02,0,0,36.5,30.5,32,"G4500550"
2018-07-31 08:00:00,23.6,93.54,1.3,133.33,152.5,127,109.5,"G4500550"
2018-07-31 09:00:00,24.78,81.93,1.64,245,422.5,592.5,125.5,"G4500550"
2018-07-31 10:00:00,26.03,76.75,0.75,220,611,693.5,145,"G4500550"
2018-07-31 11:00:00,27.4,71.6,2.1,193.33,542,338,268.5,"G4500550"
2018-07-31 12:00:00,24.3,97.02,2.74,234.29,184.5,29,158.5,"G4500550"
2018-07-31 13:00:00,23.64,90.3,0.82,260,249.5,13,237,"G4500550"
2018-07-31 14:00:00,24.5,90.81,1.58,200,538.5,108.5,435.5,"G4500550"
2018-07-31 15:00:00,25,84.47,2.6,150,465.5,99,378,"G4500550"
2018-07-31 16:00:00,24.4,87.55,1.8,170,359,79,297.5,"G4500550"
2018-07-31 17:00:00,23.9,90.22,2.1,163.33,153.5,4,151,"G4500550"
2018-07-31 18:00:00,23.92,90.22,1.9,140,165,20.5,155.5,"G4500550"
2018-07-31 19:00:00,23.1,90.66,2.05,303.33,34,0,34,"G4500550"
2018-07-31 20:00:00,21.5,100,1.4,80,4,1,4,"G4500550"
2018-07-31 21:00:00,21.1,96.97,0.5,260,0,0,0,"G4500550"
2018-07-31 22:00:00,20.6,96.36,1.5,240,0,0,0,"G4500550"
2018-07-31 23:00:00,20.6,100,0,0,0,0,0,"G4500550"
2018-07-01,24.4,93.6,0,110,0,0,0,"G4500550"
2018-07-01 01:00:00,24.4,93.6,0,0,0,0,0,"G4500550"
2018-07-01 02:00:00,23.9,93.57,0,0,0,0,0,"G4500550"
2018-07-01 03:00:00,23.9,93.57,0,110,0,0,0,"G4500550"
2018-07-01 04:00:00,23.9,93.57,0,0,0,0,0,"G4500550"
2018-07-01 05:00:00,23.9,93.57,1.5,40,0,0,0,"G4500550"
2018-07-01 06:00:00,23.9,93.57,1.5,90,7.5,33.5,6.5,"G4500550"
2018-07-01 07:00:00,24.7,90.3,0.75,50,118,354,51.5,"G4500550"
2018-07-01 08:00:00,27.25,79.37,0.75,0,305.5,594.5,80.5,"G4500550"
2018-07-01 09:00:00,28.5,69.66,1.87,95,500.5,707.5,101.5,"G4500550"
2018-07-01 10:00:00,30,65.38,2.6,140,401,275,208.5,"G4500550"
2018-07-01 11:00:00,29.8,69.87,1.7,120,418.5,145,292,"G4500550"
2018-07-01 12:00:00,30.6,63.17,2.1,110,843.5,682,199.5,"G4500550"
2018-07-01 13:00:00,31.7,59.34,3.6,120,829,565,275,"G4500550"
2018-07-01 14:00:00,31.1,61.39,3.1,130,712.5,314.5,407.5,"G4500550"
2018-07-01 15:00:00,32.8,55.76,4.6,150,654.5,439.5,261,"G4500550"
2018-07-01 16:00:00,32.8,52.15,5.1,180,693.5,715.5,134.5,"G4500550"
2018-07-01 17:00:00,28.15,82.2,3.38,195,268.5,149,168.5,"G4500550"
2018-07-01 18:00:00,30,65.38,3.6,150,240.5,226.5,145,"G4500550"
2018-07-01 19:00:00,29.4,69.76,3.6,160,196.5,532.5,56,"G4500550"
2018-07-01 20:00:00,27.2,76.92,2.1,150,38,188.5,20.5,"G4500550"
2018-07-01 21:00:00,26.7,76.38,2.6,170,0,0,0,"G4500550"
2018-07-01 22:00:00,26.1,79.13,2.6,180,0,0,0,"G4500550"
2018-07-01 23:00:00,25,87.61,2.1,180,0,0,0,"G4500550"
2018-07-02,24.4,90.81,0,0,0,0,0,"G4500550"
2018-07-02 01:00:00,24.4,90.81,0,0,0,0,0,"G4500550"
2018-07-02 02:00:00,23.9,90.22,2.1,90,0,0,0,"G4500550"
2018-07-02 03:00:00,23.3,93.54,0,0,0,0,0,"G4500550"
2018-07-02 04:00:00,23.3,93.54,1.5,90,0,0,0,"G4500550"
2018-07-02 05:00:00,23.3,93.54,0,0,0,0,0,"G4500550"
2018-07-02 06:00:00,23.3,93.54,0,0,5.5,12,5,"G4500550"
2018-07-02 07:00:00,25,90.3,0,0,88,157.5,58,"G4500550"
2018-07-02 08:00:00,26.7,84.65,1.5,210,302,581,83,"G4500550"
2018-07-02 09:00:00,28.3,72.13,1.5,250,507.5,729.5,96,"G4500550"
2018-07-02 10:00:00,29.4,67.68,2.6,200,593,484.5,245.5,"G4500550"
2018-07-02 11:00:00,29.6,65.25,1.65,250,662,325.5,383,"G4500550"
2018-07-02 12:00:00,31.7,57.21,1.5,70,710.5,279.5,446.5,"G4500550"
2018-07-02 13:00:00,32.2,53.94,2.1,140,772.5,341,438.5,"G4500550"
2018-07-02 14:00:00,32.2,55.61,3.1,90,715,255.5,468,"G4500550"
2018-07-02 15:00:00,32.8,55.76,3.1,90,632.5,244.5,412,"G4500550"
2018-07-02 16:00:00,32.8,52.15,2.6,60,672.5,583,218,"G4500550"
2018-07-02 17:00:00,32.8,50.26,2.1,120,569.5,673.5,141,"G4500550"
2018-07-02 18:00:00,32.2,51.99,2.1,70,375.5,559.5,119.5,"G4500550"
2018-07-02 19:00:00,30.6,56.94,1.5,90,176.5,342.5,83.5,"G4500550"
2018-07-02 20:00:00,28.3,69.55,1.5,80,21,23.5,20,"G4500550"
2018-07-02 21:00:00,27.2,79.28,0,240,0,0,0,"G4500550"
2018-07-02 22:00:00,26.1,87.7,0,0,0,0,0,"G4500550"
2018-07-02 23:00:00,25,90.3,1.5,190,0,0,0,"G4500550"
2018-07-03,25,90.3,0,0,0,0,0,"G4500550"
2018-07-03 01:00:00,24.4,93.6,0,0,0,0,0,"G4500550"
2018-07-03 02:00:00,24.4,90.81,0,0,0,0,0,"G4500550"
2018-07-03 03:00:00,23.9,93.57,0,0,0,0,0,"G4500550"
2018-07-03 04:00:00,23.9,90.22,0,0,0,0,0,"G4500550"
2018-07-03 05:00:00,23.3,93.54,0,0,0,0,0,"G4500550"
2018-07-03 06:00:00,23.3,93.54,0,0,7,27,6,"G4500550"
2018-07-03 07:00:00,26.1,84.59,0,0,113.5,312,55.5,"G4500550"
2018-07-03 08:00:00,28.3,69.55,3.1,340,291,514,96,"G4500550"
2018-07-03 09:00:00,30,65.38,3.6,20,497,675,117,"G4500550"
2018-07-03 10:00:00,31.7,61.16,0,350,678.5,749.5,133.5,"G4500550"
2018-07-03 11:00:00,31.7,57.21,3.1,70,728,590,228,"G4500550"
2018-07-03 12:00:00,32.2,57.68,3.1,50,748,467,306.5,"G4500550"
2018-07-03 13:00:00,33.3,54.22,2.6,30,648.5,355,299.5,"G4500550"
2018-07-03 14:00:00,33.9,52.43,4.6,70,845.5,575.5,289,"G4500550"
2018-07-03 15:00:00,34.4,47.68,3.1,60,794,571.5,281.5,"G4500550"
2018-07-03 16:00:00,33.3,52.28,4.1,100,707,646.5,200.5,"G4500550"
2018-07-03 17:00:00,32.2,55.61,3.1,100,462.5,374.5,218,"G4500550"
2018-07-03 18:00:00,32.2,53.94,4.1,130,362.5,519,127,"G4500550"
2018-07-03 19:00:00,30.6,60.91,2.6,140,151,297.5,75.5,"G4500550"
2018-07-03 20:00:00,28.9,65.15,2.1,140,31.5,75,24,"G4500550"
2018-07-03 21:00:00,27.8,71.6,2.1,160,0,0,0,"G4500550"
2018-07-03 22:00:00,26.7,81.65,1.5,200,0,0,0,"G4500550"
2018-07-03 23:00:00,26.7,79.21,0,40,0,0,0,"G4500550"
2018-07-04,25.6,79.06,2.1,80,0,0,0,"G4500550"
2018-07-04 01:00:00,25,81.93,0,10,0,0,0,"G4500550"
2018-07-04 02:00:00,24.4,84.92,0,0,0,0,0,"G4500550"
2018-07-04 03:00:00,24.4,84.92,1.5,360,0,0,0,"G4500550"
2018-07-04 04:00:00,23.9,87.51,2.1,30,0,0,0,"G4500550"
2018-07-04 05:00:00,23.9,87.51,3.1,20,0,0,0,"G4500550"
2018-07-04 06:00:00,23.9,87.51,2.1,40,7,23,6.5,"G4500550"
2018-07-04 07:00:00,25,81.93,3.6,50,113,312,54.5,"G4500550"
2018-07-04 08:00:00,26.1,79.13,4.1,60,274,461.5,103.5,"G4500550"
2018-07-04 09:00:00,27.8,74.26,3.6,40,477,631.5,125.5,"G4500550"
2018-07-04 10:00:00,29.4,63.29,4.1,50,648.5,718.5,129,"G4500550"
2018-07-04 11:00:00,30,61.14,4.6,60,719.5,556,248.5,"G4500550"
2018-07-04 12:00:00,30,58.94,3.6,80,755.5,439.5,344,"G4500550"
2018-07-04 13:00:00,23.98,87.46,3.6,126,334.5,87,249.5,"G4500550"
2018-07-04 14:00:00,24.27,87.13,2.93,60,169.5,33.5,137.5,"G4500550"
2018-07-04 15:00:00,28.3,69.55,2.6,70,755.5,535,272,"G4500550"
2018-07-04 16:00:00,27.8,74.26,3.6,70,276.5,109.5,194,"G4500550"
2018-07-04 17:00:00,28.9,67.17,3.1,60,551.5,641,146.5,"G4500550"
2018-07-04 18:00:00,28.9,65.15,2.6,80,383,620,100,"G4500550"
2018-07-04 19:00:00,28.3,69.55,2.1,50,187.5,437.5,71.5,"G4500550"
2018-07-04 20:00:00,26.85,79.21,1.8,70,32.5,96.5,23.5,"G4500550"
2018-07-04 21:00:00,26.1,82.07,1.5,50,0,0,0,"G4500550"
2018-07-04 22:00:00,25.6,84.53,1.5,60,0,0,0,"G4500550"
2018-07-04 23:00:00,25,87.61,0,30,0,0,0,"G4500550"
2018-07-05,25,87.61,0,0,0,0,0,"G4500550"
2018-07-05 01:00:00,24.4,90.81,0,0,0,0,0,"G4500550"
2018-07-05 02:00:00,23.9,93.57,0,10,0,0,0,"G4500550"
2018-07-05 03:00:00,23.9,90.22,1.5,40,0,0,0,"G4500550"
2018-07-05 04:00:00,23.3,93.54,2.6,50,0,0,0,"G4500550"
2018-07-05 05:00:00,23.3,93.54,2.1,50,0,0,0,"G4500550"
2018-07-05 06:00:00,23.3,93.54,1.5,60,7,28,6.5,"G4500550"
2018-07-05 07:00:00,25,87.61,4.1,30,113.5,338,51,"G4500550"
2018-07-05 08:00:00,26.7,81.65,3.1,60,301.5,588,81.5,"G4500550"
2018-07-05 09:00:00,27.8,76.55,2.85,80,498,710.5,100,"G4500550"
2018-07-05 10:00:00,28.62,65.25,3.35,67.5,660.5,726,132,"G4500550"
2018-07-05 11:00:00,30,58.94,3.1,56.67,780.5,683.5,198,"G4500550"
2018-07-05 12:00:00,31.1,55.34,3.6,60,804.5,449.5,381,"G4500550"
2018-07-05 13:00:00,31.7,51.87,2.1,30,873,527.5,356,"G4500550"
2018-07-05 14:00:00,31.7,51.87,3.6,120,819.5,456,378.5,"G4500550"
2018-07-05 15:00:00,31.7,55.49,3.1,100,691,326.5,398.5,"G4500550"
2018-07-05 16:00:00,29.4,59.16,2.1,80,315,47.5,276.5,"G4500550"
2018-07-05 17:00:00,30.6,56.94,2.1,80,391.5,216.5,258.5,"G4500550"
2018-07-05 18:00:00,30.6,60.91,1.5,40,347,462.5,134.5,"G4500550"
2018-07-05 19:00:00,27.2,76.92,2.1,130,52,38.5,41,"G4500550"
2018-07-05 20:00:00,26.7,79.21,1.5,130,9,7,8,"G4500550"
2018-07-05 21:00:00,26.1,87.7,0,0,0,0,0,"G4500550"
2018-07-05 22:00:00,25.6,90.34,0,0,0,0,0,"G4500550"
2018-07-05 23:00:00,25,90.3,0,0,0,0,0,"G4500550"
2018-07-06,25,90.3,0,0,0,0,0,"G4500550"
2018-07-06 01:00:00,24.4,90.81,0,0,0,0,0,"G4500550"
2018-07-06 02:00:00,23.9,93.57,0,0,0,0,0,"G4500550"
2018-07-06 03:00:00,23.3,93.54,0,0,0,0,0,"G4500550"
2018-07-06 04:00:00,22.8,93.52,0,0,0,0,0,"G4500550"
2018-07-06 05:00:00,22.8,93.52,0,0,0,0,0,"G4500550"
2018-07-06 06:00:00,22.32,93.52,0,0,6.5,26.5,6,"G4500550"
2018-07-06 07:00:00,25,87.61,2.1,330,112.5,337.5,51,"G4500550"
2018-07-06 08:00:00,27.2,71.93,0,0,300.5,588.5,81,"G4500550"
2018-07-06 09:00:00,28.3,69.55,1.5,280,500,717.5,98.5,"G4500550"
2018-07-06 10:00:00,29.4,63.29,0,110,684,793,109.5,"G4500550"
2018-07-06 11:00:00,31.1,57.42,2.1,350,832,839.5,114.5,"G4500550"
2018-07-06 12:00:00,31.7,55.49,2.6,270,803,522,312.5,"G4500550"
2018-07-06 13:00:00,31.1,51.71,0,0,918,728.5,204.5,"G4500550"
2018-07-06 14:00:00,31.7,48.15,2.1,210,650.5,200,457,"G4500550"
2018-07-06 15:00:00,31.7,55.49,2.6,180,446.5,57,395.5,"G4500550"
2018-07-06 16:00:00,31.7,53.49,3.1,180,439,112,352.5,"G4500550"
2018-07-06 17:00:00,31.7,51.87,3.1,210,537,589.5,169,"G4500550"
2018-07-06 18:00:00,31.1,53.66,1.5,190,385,634.5,95.5,"G4500550"
2018-07-06 19:00:00,28.9,69.66,0,270,189,455,68.5,"G4500550"
2018-07-06 20:00:00,27.2,79.28,0,246.67,33.5,115,22.5,"G4500550"
2018-07-06 21:00:00,27.2,69.34,2.1,70,0,0,0,"G4500550"
2018-07-06 22:00:00,25.4,81.79,1.87,170,0,0,0,"G4500550"
2018-07-06 23:00:00,23.85,79.37,0,0,0,0,0,"G4500550"
2018-07-07,22.8,90.14,0,290,0,0,0,"G4500550"
2018-07-07 01:00:00,23.9,84.35,0,360,0,0,0,"G4500550"
2018-07-07 02:00:00,22.8,90.14,0,0,0,0,0,"G4500550"
2018-07-07 03:00:00,22.8,90.14,0,0,0,0,0,"G4500550"
2018-07-07 04:00:00,22.8,90.14,1.5,360,0,0,0,"G4500550"
2018-07-07 05:00:00,22.8,90.14,0,20,0,0,0,"G4500550"
2018-07-07 06:00:00,22.8,90.14,2.1,40,6.5,30.5,6,"G4500550"
2018-07-07 07:00:00,24.4,81.86,3.1,20,111.5,347.5,49,"G4500550"
2018-07-07 08:00:00,25,81.93,3.1,60,299,590,80,"G4500550"
2018-07-07 09:00:00,25.8,76.2,3.6,50,478.5,658.5,113,"G4500550"
2018-07-07 10:00:00,26.1,73.98,4.1,40,652.5,704.5,140,"G4500550"
2018-07-07 11:00:00,27.25,69.45,4.1,195,634.5,447.5,260.5,"G4500550"
2018-07-07 12:00:00,27.8,71.6,4.1,30,394.5,32,364,"G4500550"
2018-07-07 13:00:00,28.3,69.55,5.1,40,510.5,165.5,348.5,"G4500550"
2018-07-07 14:00:00,29.4,65.25,2.6,30,635,245,399,"G4500550"
2018-07-07 15:00:00,30.85,59.19,3.1,35,674,362,347,"G4500550"
2018-07-07 16:00:00,28.3,72.13,4.35,55,437.5,131,333,"G4500550"
2018-07-07 17:00:00,27.08,76.75,3.35,97.5,92.5,0.5,92,"G4500550"
2018-07-07 18:00:00,25.2,84.47,1.37,120,22,0,22,"G4500550"
2018-07-07 19:00:00,23.22,90.73,1.27,66.67,24.5,0,24.5,"G4500550"
2018-07-07 20:00:00,23.6,90.73,4.35,40,7.5,0,7.5,"G4500550"
2018-07-07 21:00:00,22.8,90.14,3.1,60,0,0,0,"G4500550"
2018-07-07 22:00:00,22.8,87.41,2.1,60,0,0,0,"G4500550"
2018-07-07 23:00:00,22.8,87.41,2.35,55,0,0,0,"G4500550"
2018-07-08,22.8,84.23,2.1,40,0,0,0,"G4500550"
2018-07-08 01:00:00,22.8,84.23,2.1,30,0,0,0,"G4500550"
2018-07-08 02:00:00,22.8,81.15,1.5,50,0,0,0,"G4500550"
2018-07-08 03:00:00,21.7,84.11,1.5,60,0,0,0,"G4500550"
2018-07-08 04:00:00,21.1,84.04,3.6,30,0,0,0,"G4500550"
2018-07-08 05:00:00,21.1,81.44,3.6,30,0,0,0,"G4500550"
2018-07-08 06:00:00,20.6,83.98,3.1,30,3,2.5,3,"G4500550"
2018-07-08 07:00:00,21.7,73.22,5.7,40,93.5,216,49,"G4500550"
2018-07-08 08:00:00,22.2,71.02,4.6,20,295.5,572.5,83.5,"G4500550"
2018-07-08 09:00:00,22.75,68.57,3.85,30,496.5,707.5,102.5,"G4500550"
2018-07-08 10:00:00,24.47,59.75,4.3,30,682,790.5,111,"G4500550"
2018-07-08 11:00:00,26.1,60.24,3.1,10,833,840,116,"G4500550"
2018-07-08 12:00:00,27.8,56.26,4.1,50,936,868,119.5,"G4500550"
2018-07-08 13:00:00,28.3,54.64,4.6,20,982,882,119,"G4500550"
2018-07-08 14:00:00,28.9,54.79,3.6,40,966.5,883.5,115,"G4500550"
2018-07-08 15:00:00,29.4,53.23,4.6,60,891.5,866,113.5,"G4500550"
2018-07-08 16:00:00,29.4,54.92,3.6,60,615,437.5,262.5,"G4500550"
2018-07-08 17:00:00,28.3,58.53,2.6,110,496.5,480.5,187,"G4500550"
2018-07-08 18:00:00,28.3,58.53,2.1,40,183,70.5,153,"G4500550"
2018-07-08 19:00:00,27.8,62.55,1.5,70,55.5,0,55.5,"G4500550"
2018-07-08 20:00:00,27.2,67.24,1.5,70,9,0,9,"G4500550"
2018-07-08 21:00:00,26.7,69.24,0,0,0,0,0,"G4500550"
2018-07-08 22:00:00,26.1,76.75,0,0,0,0,0,"G4500550"
2018-07-08 23:00:00,26.1,73.98,0,0,0,0,0,"G4500550"
2018-07-09,25.6,73.89,1.5,40,0,0,0,"G4500550"
2018-07-09 01:00:00,24.4,76.48,2.6,20,0,0,0,"G4500550"
2018-07-09 02:00:00,23.9,70.89,2.1,60,0,0,0,"G4500550"
2018-07-09 03:00:00,22.8,73.41,2.6,30,0,0,0,"G4500550"
2018-07-09 04:00:00,22.2,71.02,3.1,30,0,0,0,"G4500550"
2018-07-09 05:00:00,21.7,73.22,2.6,20,0,0,0,"G4500550"
2018-07-09 06:00:00,21.1,73.11,2.6,30,5.5,30,5,"G4500550"
2018-07-09 07:00:00,22.2,68.35,3.1,30,112.5,370,46.5,"G4500550"
2018-07-09 08:00:00,23.9,57.47,2.6,50,305,627.5,74,"G4500550"
2018-07-09 09:00:00,25.6,55.71,2.6,20,508.5,749.5,92,"G4500550"
2018-07-09 10:00:00,26.7,52.2,3.1,80,695.5,820.5,103.5,"G4500550"
2018-07-09 11:00:00,27.8,45.61,3.1,40,848.5,863.5,112.5,"G4500550"
2018-07-09 12:00:00,28.9,42.78,3.1,340,953.5,890,116.5,"G4500550"
2018-07-09 13:00:00,30,41.73,5.1,320,1002.5,905.5,117,"G4500550"
2018-07-09 14:00:00,31.7,36.44,5.1,360,989.5,909,113.5,"G4500550"
2018-07-09 15:00:00,31.7,33.94,4.1,40,916,899.5,108,"G4500550"
2018-07-09 16:00:00,32.2,32.99,3.6,20,787,872,102,"G4500550"
